date,meantempm,meandewptm,meanpressurem,maxhumidity,minhumidity,maxtempm,mintempm,maxdewptm,mindewptm,maxpressurem,minpressurem,precipm
12/12/2016 0:00,21,21,995.59,100,74,23,19,24,19,1007,974,195
12/13/2016 0:00,24,23,1006.86,100,70,29,20,25,20,1012,1004,0
12/14/2016 0:00,26,23,1009.98,100,60,30,21,25,21,1014,1008,0
12/15/2016 0:00,26,23,1011.11,100,49,31,22,24,20,1015,1009,2
12/16/2016 0:00,26,22,1012.59,94,45,30,23,24,19,1016,1010,0
12/17/2016 0:00,25,21,1012.95,94,53,29,21,23,19,1017,1010,0
12/18/2016 0:00,25,21,1012.57,96,40,30,20,22,18,1016,1011,0
12/19/2016 0:00,25,20,1012.48,94,41,30,20,22,18,1016,1010,0
12/20/2016 0:00,26,21,1012.12,88,54,30,21,22,20,1016,1010,0
12/21/2016 0:00,26,22,1012.64,94,53,30,21,23,20,1017,1010,0
12/22/2016 0:00,25,19,1011.86,100,26,30,20,22,14,1016,1009,0
12/23/2016 0:00,24,18,1010.66,94,33,29,19,20,13,1014,1008,0
12/24/2016 0:00,24,18,1009.75,94,46,29,18,20,16,1014,1007,0
12/25/2016 0:00,24,18,1010.75,88,42,29,18,19,17,1014,1009,0
12/26/2016 0:00,24,19,1011.02,94,44,29,19,22,18,1014,1009,0
12/27/2016 0:00,26,21,1010.92,94,44,30,21,23,20,1014,1008,0
12/28/2016 0:00,26,21,1011.58,89,46,30,22,22,19,1015,1009,0
12/29/2016 0:00,25,19,1012.29,94,43,30,20,20,17,1016,1010,0
12/30/2016 0:00,24,19,1012.64,94,37,30,19,22,17,1016,1010,0
12/31/2016 0:00,24,19,1012.07,88,40,30,18,21,17,1016,1009,0
1/1/2017 0:00,26,20,1012.16,89,39,30,21,22,18,1016,1010,0
1/2/2017 0:00,26,21,1012.48,94,49,30,21,22,19,1016,1010,0
1/3/2017 0:00,25,19,1012.14,94,33,31,19,21,16,1016,1009,0
1/4/2017 0:00,24,20,1011.84,94,34,30,19,21,16,1015,1010,0
