date,meantempm,meandewptm,meanpressurem,maxhumidity,minhumidity,maxtempm,mintempm,maxdewptm,mindewptm,maxpressurem,minpressurem,precipm
12/12/2015 0:00,26,24,1010.27,94,55,31,22,25,21,1014,1008,0
12/13/2015 0:00,26,22,1010.89,94,41,31,21,24,19,1014,1009,0
12/14/2015 0:00,26,23,1011.34,94,58,29,22,24,21,1014,1009,0
12/15/2015 0:00,26,22,1011.63,94,51,30,21,23,20,1015,1010,0
12/16/2015 0:00,25,21,1012.23,94,46,31,19,23,19,1015,1010,0
12/17/2015 0:00,26,22,1011.96,94,48,31,21,23,21,1015,1010,0
12/18/2015 0:00,26,23,1012.55,94,50,31,21,25,21,1016,1010,0
12/19/2015 0:00,27,23,1014.36,94,53,31,23,25,22,1017,1012,0
12/20/2015 0:00,26,23,1014.17,94,44,31,22,24,21,1018,1011,0
12/21/2015 0:00,26,21,1013.95,94,32,32,20,23,16,1018,1011,0
12/22/2015 0:00,26,22,1014.43,94,46,31,21,24,21,1017,1012,0
12/23/2015 0:00,26,23,1014.54,89,46,31,22,24,21,1018,1012,0
12/24/2015 0:00,26,22,1013.43,94,51,31,21,24,21,1016,1011,0
12/25/2015 0:00,26,22,1013.5,94,43,31,21,23,19,1016,1012,0
12/26/2015 0:00,26,21,1013.96,94,41,30,21,23,17,1018,1012,0
12/27/2015 0:00,26,22,1014.84,94,51,30,23,23,20,1018,1013,0
12/28/2015 0:00,26,21,1016.52,83,49,30,22,22,19,1020,1015,0
12/29/2015 0:00,26,21,1015.36,95,43,30,21,23,19,1018,1013,0
12/30/2015 0:00,25,21,1014.27,94,46,30,20,22,20,1017,1012,0
12/31/2015 0:00,25,20,1015,94,37,30,20,22,18,1018,1012,0
